Labels;Repo;Csoc_predictions
General,Natural Language Processing;https://github.com/nmfisher/bert-modified;random access storage,cuda,operating systems,machine learning,computational linguistics,semantics,software architecture,character recognition,commerce,computational efficiency,mathematics,program processors,cloud computing,sensors,computer systems,artificial intelligence,cache memory,information retrieval,computer system recovery,buffer storage,digital storage,linguistics,scalable video coding,inference engines,education,storage allocation (computer)
General,Computer Vision;https://github.com/lixixibj/forecasting-with-time-series-imaging;decision trees,inverse problems,object recognition,neural networks,artificial intelligence,scale invariant feature transforms,regularization,image matching,mathematics,parameterization,imaging systems,classification methods
General;https://github.com/tristandeleu/pytorch-maml;human computer interaction,interactive computer graphics
General,Computer Vision;https://github.com/anoushkrit/Knowledge;blockchain,computer science,world wide web,human computer interaction,image processing,image analysis,mobile devices,mobile telecommunication systems,secure multi-party computation
General,Computer Vision;https://github.com/Thehunk1206/Covid-19-covidcnn;color image processing,image quality,object recognition,image retrieval,digital image storage,image processing,image matching,image analysis,optical character recognition,pattern recognition,imaging systems
General,Computer Vision;https://github.com/cics-nd/predictive-cvs;bayes theorem,robot programming,probability distributions,artificial intelligence,inference engines
General,Reinforcement Learning;https://github.com/threewisemonkeys-as/torched_impala;inverse problems,proposed architectures,embedded systems,regularization,network architecture,software engineering,object oriented programming,parameterization,sensors,software architecture
General,Computer Vision;https://github.com/Michael-T-McCann/simple-WGAN;
General,Computer Vision;https://github.com/benihime91/pytorch_retinanet;object recognition,image retrieval,verification and validation,classifiers,classification methods
General,Computer Vision;https://github.com/Discover304/SinGlow;open source software,software development,virtual reality,computer system recovery,source codes,probability distributions,pattern recognition,classification methods,portfolio selection
General,Computer Vision;https://github.com/NVlabs/NVAE;image reconstruction,color image processing,computer system recovery,cuda,genetic association,genotype,mathematics,program processors,auto encoders,signal processing,image compression,portfolio selection
General,Computer Vision;https://github.com/lucidrains/vit-pytorch;image segmentation,robotics,object recognition,image retrieval,artificial intelligence,computer imaging and vision,natural languages,imaging systems
General,Computer Vision;https://github.com/NVlabs/stylegan2;graphics processing unit,buffer storage,parallel programming,operating systems,dynamic random access storage,image processing,parallel computing,storage allocation (computer),matrix factorizations,image analysis,program processors,correlation analysis,cache memory
General,Computer Vision;https://github.com/leehomyc/cyclegan-1;computer system recovery,xml,human computer interaction,user interfaces,face recognition,software architecture
General,Computer Vision;https://github.com/ayoolaolafenwa/orangelib;image segmentation,image quality,machine learning,face recognition,computer imaging and vision,image matching,direction of arrival
