Label;Repo
Reinforcement Learning;https://github.com/anhtu293/NeurIPS-2019-Challenge
Computer Vision;https://github.com/bshall/ZeroSpeech
Computer Vision;https://github.com/CompVis/taming-transformers
General;https://github.com/pemami4911/EfficientMORL
General;https://github.com/nicolasCruzW21/maskrcnn-Tracing
Computer Vision;https://github.com/Masao-Taketani/FOTS_OCR
General;https://github.com/jerrodparker20/adaptive-transformers-in-rl
Reinforcement Learning;https://github.com/jerrodparker20/adaptive-transformers-in-rl
Reinforcement Learning;https://github.com/aduerig/burrus
Computer Vision;https://github.com/PaddlePaddle/PaddleOCR
Computer Vision;https://github.com/SkalskiP/make-sense
Computer Vision;https://github.com/JL321/CycleGAN
General;https://github.com/JL321/CycleGAN
General;https://github.com/facebookresearch/torchbeast
Reinforcement Learning;https://github.com/facebookresearch/torchbeast
Natural Language Processing;https://github.com/Charliesgithub20221030/BERT
Reinforcement Learning;https://github.com/h-aboutalebi/SparseBaseline
Computer Vision;https://github.com/sailfish009/detectron2-ResNeSt
Natural Language Processing;https://github.com/madhawav/MML
Computer Vision;https://github.com/anked10/CNNs_tensorflow2_InceptionV3-maderas
Reinforcement Learning;https://github.com/spideralessio/TRPO-Tensorflow2
General;https://github.com/Arko98/Gradient-Descent-Algorithms
General;https://github.com/Trayan7/FixMatch-with-Soft-Labels
General;https://github.com/zhangtj1996/lookahead-sgd-adam-rmsprop-
General;https://github.com/haidershaour/bert
Natural Language Processing;https://github.com/haidershaour/bert
Reinforcement Learning;https://github.com/inoryy/reaver
Graphs;https://github.com/printfer/CS6490_NetworkSecurity_FinalProject
Computer Vision;https://github.com/CellProfiling/HPA-Special-Prize
Sequential;https://github.com/lioutasb/TaLKConvolutions
General;https://github.com/zongdaoming/TinyTransformer
Computer Vision;https://github.com/zongdaoming/TinyTransformer
Computer Vision;https://github.com/ihsuy/Train-by-Reconnect
General;https://github.com/ihsuy/Train-by-Reconnect
General;https://github.com/DataCanvasIO/DeepTables
Computer Vision;https://github.com/vladthesav/MoldAI
Computer Vision;https://github.com/111qqz/caffe-ssd
Computer Vision;https://github.com/LeeDongYeun/keras-m2det
General;https://github.com/EmilioTyl/transformers_from_scratch
Natural Language Processing;https://github.com/EmilioTyl/transformers_from_scratch
Computer Vision;https://github.com/kuangbixia/DeepLab
Computer Vision;https://github.com/hkchengrex/CascadePSP
Computer Vision;https://github.com/RenYang-home/HLVC
Computer Vision;https://github.com/andr345/frtm-vos
Computer Vision;https://github.com/WongKinYiu/CrossStagePartialNetworks
General;https://github.com/descriptinc/melgan-neurips
Audio;https://github.com/descriptinc/melgan-neurips
Computer Vision;https://github.com/zjhuang22/maskscoring_rcnn
General;https://github.com/Luolc/AdaBound
Computer Vision;https://github.com/raulmur/ORB_SLAM2
Computer Vision;https://github.com/yzheng51/rl-dino-run
General;https://github.com/yzheng51/rl-dino-run
General;https://github.com/AaronCCWong/Show-Attend-and-Tell
General;https://github.com/calebemonteiro/AIDL_Project
Computer Vision;https://github.com/calebemonteiro/AIDL_Project
Natural Language Processing;https://github.com/StoneGH/bert
General;https://github.com/StoneGH/bert
Computer Vision;https://github.com/amitgupta223/Real-Time-Face-Mask-Detection-using-OpenCV-on-MacOS
General;https://github.com/amitgupta223/Real-Time-Face-Mask-Detection-using-OpenCV-on-MacOS
Computer Vision;https://github.com/WuJiang1996/pytorch-YOLOv4
Computer Vision;https://github.com/wonseok-Jang/ros_darknet
Natural Language Processing;https://github.com/jeremycz/word-vectors
Computer Vision;https://github.com/Kissonis/Quantum_test
Computer Vision;https://github.com/nguoido/Yolo-alexeyAB
General;https://github.com/nguoido/Yolo-alexeyAB
Computer Vision;https://github.com/Aarav-Patel/darknet
General;https://github.com/hananlibpost/ml_final_project
Reinforcement Learning;https://github.com/JuanCCS/muzero-jc
General;https://github.com/mvxxx/mimuw-hats
Computer Vision;https://github.com/mvxxx/mimuw-hats
Computer Vision;https://github.com/ZhiqiWang12/try_darknet
General;https://github.com/maciejdomagala/DLWP_notes
Computer Vision;https://github.com/maciejdomagala/DLWP_notes
Computer Vision;https://github.com/CaiYingFeng/darknet_changed
Sequential;https://github.com/montallen/qrnn-rna-localization
Audio;https://github.com/dortenenboim314/cyclic-jukebox
Computer Vision;https://github.com/DeepikaKaranji/CycleGAN-Unpaired-Image-translation
General;https://github.com/DeepikaKaranji/CycleGAN-Unpaired-Image-translation
Computer Vision;https://github.com/divyachandana/solo-semantic-segmentation
General;https://github.com/Bakikii/stylegan2-pytorch23
Computer Vision;https://github.com/Bakikii/stylegan2-pytorch23
General;https://github.com/BeyondCloud/Comp04_ReverseImageCaption
Computer Vision;https://github.com/Khadija07/final
Computer Vision;https://github.com/BeyondCloud/Comp04_ReverseImageCaption
Computer Vision;https://github.com/inkplatform/InfoGAN-PyTorch
Computer Vision;https://github.com/witwickey/alexeyDarknet
Natural Language Processing;https://github.com/aqweteddy/AudioVerification
Reinforcement Learning;https://github.com/petsol/MultiAgentCooperation_UnityAgent_MADDPG_Udacity
Natural Language Processing;https://github.com/yuhangT/tf_bert
General;https://github.com/yuhangT/tf_bert
Computer Vision;https://github.com/jhihan/rsna_pneumonia_detection
General;https://github.com/xiaozeguo123/-Quick-Capture-system-HSR
Natural Language Processing;https://github.com/darr/nlp_work
Reinforcement Learning;https://github.com/Zorrorulz/MultiAgentDDPG-Tennis
General;https://github.com/cyctrung/DPnet
Computer Vision;https://github.com/cyctrung/DPnet
Computer Vision;https://github.com/TACJu/TransFG
Computer Vision;https://github.com/ispamm/realnvp-demo-pytorch
Computer Vision;https://github.com/Veternal1226/YOLO_darknet
Computer Vision;https://github.com/XuanjieXiao/vehicle-detection-by-using-camera
Computer Vision;https://github.com/elybecker/dcgan
General;https://github.com/Charliesgithub20221030/BERT
Natural Language Processing;https://github.com/askaydevs/distillbert-qa
Natural Language Processing;https://github.com/kiranlvs93/MAX-Question-Answering
Sequential;https://github.com/uchange/ulangel
General;https://github.com/lee-aaron/Image-Super-Resolution
Computer Vision;https://github.com/lee-aaron/Image-Super-Resolution
Computer Vision;https://github.com/nirajdpandey/Object-detection-and-localization-using-SSD
Computer Vision;https://github.com/TahmasbiM/Example
General;https://github.com/TahmasbiM/Example
Computer Vision;https://github.com/Everina/car-detection-yolo
Natural Language Processing;https://github.com/XMdidi/SMP_Bert
General;https://github.com/XMdidi/SMP_Bert
Computer Vision;https://github.com/GAOwy123/py-faster-rcnn
Computer Vision;https://github.com/Gowti-AiboT/GAN-based-SISR-Keras
General;https://github.com/Gowti-AiboT/GAN-based-SISR-Keras
Computer Vision;https://github.com/rajs25/Object-Detection
Computer Vision;https://github.com/anhnktp/yolov3
Reinforcement Learning;https://github.com/biemann/Collaboration-and-Competition
Natural Language Processing;https://github.com/nachiketaa/BERT-pytorch
Computer Vision;https://github.com/ayushpalak/darknet_cokebottles
General;https://github.com/ayushpalak/darknet_cokebottles
Audio;https://github.com/Vikas-Sony/speech-to-text
Sequential;https://github.com/Vikas-Sony/speech-to-text
Computer Vision;https://github.com/Proxim123/person-reID-No1-
Computer Vision;https://github.com/buaaYYC/faster-rcnn-tensorflow
General;https://github.com/bencottier/GANCS
Computer Vision;https://github.com/bencottier/GANCS
Natural Language Processing;https://github.com/danlim-wz/analysis_of_social_media_data_about_singapore
General;https://github.com/liqichen6688/duo-attention
Natural Language Processing;https://github.com/liqichen6688/duo-attention
Computer Vision;https://github.com/OpenCv30/Yolov3
Computer Vision;https://github.com/b5071/pulse-rev
Computer Vision;https://github.com/FarzamIHPC/YoloV3_mask
Reinforcement Learning;https://github.com/rainandwind1/Maddpg_multiagent
Reinforcement Learning;https://github.com/yzheng51/rl-dino-run
General;https://github.com/KellerJordan/ResNet-PyTorch-CIFAR10
Computer Vision;https://github.com/KellerJordan/ResNet-PyTorch-CIFAR10
Computer Vision;https://github.com/multimodallearning/pytorch-mask-rcnn
Computer Vision;https://github.com/leggedrobotics/darknet_ros
General;https://github.com/ming024/FastSpeech2
Natural Language Processing;https://github.com/ming024/FastSpeech2
General;https://github.com/htdt/self-supervised
Computer Vision;https://github.com/ilyakava/gan
General;https://github.com/ilyakava/gan
General;https://github.com/ubombar/super-resolution-srrnet
Computer Vision;https://github.com/ubombar/super-resolution-srrnet
Computer Vision;https://github.com/esw0116/DynaVSR
Computer Vision;https://github.com/Kprerak-iisc/data-science
General;https://github.com/Kprerak-iisc/data-science
General;https://github.com/amanchadha/iPerceive
Computer Vision;https://github.com/kkhoot/PAA
General;https://github.com/gooppe/transformer-summarization
Natural Language Processing;https://github.com/gooppe/transformer-summarization
Reinforcement Learning;https://github.com/V0LsTeR/dopamine_prioritized_buffer
Reinforcement Learning;https://github.com/liyiyuian/Deep-Learning
Computer Vision;https://github.com/microsoft/esvit
Audio;https://github.com/ibab/tensorflow-wavenet
Sequential;https://github.com/ibab/tensorflow-wavenet
Computer Vision;https://github.com/Mushroomcat9998/PaddleOCR
Reinforcement Learning;https://github.com/JohannesAck/tf2multiagentrl
General;https://github.com/yoshitomo-matsubara/torchdistill
Computer Vision;https://github.com/yoshitomo-matsubara/torchdistill
General;https://github.com/gaoliyao/Replica_Exchange_Stochastic_Gradient_MCMC
General;https://github.com/rodrigopivi/aida
Natural Language Processing;https://github.com/rodrigopivi/aida
Computer Vision;https://github.com/SonyCSLParis/DrumGAN
Computer Vision;https://github.com/fundamentalvision/Deformable-DETR
General;https://github.com/fundamentalvision/Deformable-DETR
Computer Vision;https://github.com/Megvii-BaseDetection/DeFCN
Computer Vision;https://github.com/liuliuliu11/pixel2style2pixel-liu
Computer Vision;https://github.com/IlyaDobrynin/GridMixup
General;https://github.com/decisionforce/TPN
Natural Language Processing;https://github.com/UKPLab/sentence-transformers
Computer Vision;https://github.com/nota-github/ssd_tf2
Computer Vision;https://github.com/rahzaazhar/Test-Remote
Computer Vision;https://github.com/leimao/DeepLab-V3
Reinforcement Learning;https://github.com/RL-WFU/multi_agent_attack
Computer Vision;https://github.com/JanMarcelKezmann/TensorFlow-Advanced-Segmentation-Models
Computer Vision;https://github.com/boschresearch/OASIS
Natural Language Processing;https://github.com/yoshitomo-matsubara/torchdistill
General;https://github.com/floleuerer/fastai_ulmfit
Natural Language Processing;https://github.com/floleuerer/fastai_ulmfit
General;https://github.com/Xianchao-Wu/perceiver-pytorch
General;https://github.com/facebookresearch/barlowtwins
Computer Vision;https://github.com/open-mmlab/mmocr
Computer Vision;https://github.com/simplew2011/YOLO_ZOO
Computer Vision;https://github.com/myarist/Rock-Paper-Scissors
Computer Vision;https://github.com/dodoproptit99/deep-speaker
General;https://github.com/dodoproptit99/deep-speaker
Computer Vision;https://github.com/Thinklab-SJTU/CSL_RetinaNet_Tensorflow
General;https://github.com/Thinklab-SJTU/CSL_RetinaNet_Tensorflow
Computer Vision;https://github.com/jordan-bird/synthetic-fruit-image-generator
Computer Vision;https://github.com/mlpc-ucsd/PRTR
General;https://github.com/ollenilsson19/PGA-MAP-Elites
Reinforcement Learning;https://github.com/ollenilsson19/PGA-MAP-Elites
Computer Vision;https://github.com/umd-fire-coml/2020-Face-Generation
General;https://github.com/sooheon/perceiver-jax
Computer Vision;https://github.com/nerminsamet/houghnet
General;https://github.com/GilesStrong/Smith_HyperParams1_Demo
Computer Vision;https://github.com/danczs/Visformer
Computer Vision;https://github.com/myoons/GAN-pytorch
General;https://github.com/NZ99/bottleneck-transformer-flax
Computer Vision;https://github.com/NZ99/bottleneck-transformer-flax
Computer Vision;https://github.com/serengil/retinaface
General;https://github.com/applied-ai-lab/genesis
Computer Vision;https://github.com/microsoft/CvT
General;https://github.com/Masao-Taketani/FOTS_OCR
Reinforcement Learning;https://github.com/manantomar/Mirror-Descent-Policy-Optimization
General;https://github.com/luca-parisi/m-arcsinh_scikit-learn_TensorFlow_Keras
Computer Vision;https://github.com/jalotra/Queue-Detection
Computer Vision;https://github.com/mohitktanwr/Deep-Stem-ResNeSt-ISPRS
Computer Vision;https://github.com/Qengineering/YoloV4-ncnn-Jetson-Nano
General;https://github.com/vladimirwest/insightface_cinematic
Computer Vision;https://github.com/nicku-a/Weather_Classification
General;https://github.com/pszemraj/BoulderAreaDetector
Computer Vision;https://github.com/pszemraj/BoulderAreaDetector
Audio;https://github.com/ming024/FastSpeech2
Computer Vision;https://github.com/ThanasisMattas/smartflow
General;https://github.com/ThanasisMattas/smartflow
Computer Vision;https://github.com/dhrim/t-academy_2021
Computer Vision;https://github.com/Yamahitsuji/darknet
Reinforcement Learning;https://github.com/starry-sky6688/MADDPG
General;https://github.com/akamaster/pytorch_resnet_cifar10
Computer Vision;https://github.com/akamaster/pytorch_resnet_cifar10
General;https://github.com/ifsheldon/MPL_Lightning
Natural Language Processing;https://github.com/thunlp/BERT-KPE
Computer Vision;https://github.com/soumith/convnet-benchmarks
Computer Vision;https://github.com/csalt-research/perturb-predict-paraphrase
Computer Vision;https://github.com/nachiket273/pytorch_resnet_rs
General;https://github.com/nachiket273/pytorch_resnet_rs
Computer Vision;https://github.com/DingXiaoH/RepVGG
General;https://github.com/chrhenning/hypnettorch
General;https://github.com/lucidrains/En-transformer
Computer Vision;https://github.com/elliottwu/sorderender
General;https://github.com/Trusted-AI/AIX360
Sequential;https://github.com/microsoft/Table-Pretraining
